source_sheet,source_row,target_year,jenis,nama_paket_source,sub_source,effective_pagu,existing_id,target_anggaran_id,package_action,road_match_status,matched_spasial_ref,matched_spasial_nama,match_score,match_method,second_best_score,notes,database_status
REKONSILIASI_APBDP_2026,76,2027,PLANNING,Perencanaan Jl. Cangkingan   Herman / Kampung Kawat / Keminting Batu / Tukang Garit,0059 – Rekonstruksi Jalan,80000000,,37b52092-2283-42cb-af54-b1ddada9ff8d,EXISTING,REVIEW,,,,,0.98,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket mengindikasikan lebih dari satu ruas; tidak memilih satu ruas secara otomatis.",AVAILABLE
REKONSILIASI_APBDP_2026,77,2027,PLANNING,Perencanaan Pandak Daun – Baruh   Jaya – Samuda,0059 – Rekonstruksi Jalan,80000000,,014959ea-a6a9-4f3b-ab0b-d3e555d74794,EXISTING,EXACT,ruas_119,Pandak Daun - Baruh Jaya - Samuda,1,exact_normalized,0.5364,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,78,2027,PLANNING,Perencanaan Muning Tengah –   Muning Dalam,0059 – Rekonstruksi Jalan,100000000,,fb2dff5a-10d8-4a83-a3b7-86dc9bc1fee3,EXISTING,EXACT,ruas_069,Jl. Muning Tengah - Muning Dalam,1,exact_normalized,0.3574,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,79,2027,PLANNING,Perencanaan Sungai Mandala –   Murung Raya,0059 – Rekonstruksi Jalan,80000000,,0d26ed52-9fd3-4a0e-af29-28ed2124fcf7,EXISTING,EXACT,ruas_110,Sei. Mandala - Murung Raya,1,exact_normalized,0.5114,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,80,2027,PLANNING,Perencanaan Teluk Haur I dan   Teluk Haur II,0059 – Rekonstruksi Jalan,60000000,,9ff470ef-b365-4052-96d7-aeac3b1d3973,EXISTING,REVIEW,,,,,0.98,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket mengindikasikan lebih dari satu ruas; tidak memilih satu ruas secara otomatis.",AVAILABLE
REKONSILIASI_APBDP_2026,81,2027,PLANNING,Perencanaan Hamayung – Hakurung   Dalam (Lanjutan),0059 – Rekonstruksi Jalan,35000000,,d61051cd-e6d6-417a-9ee6-a4a13e7d69e2,EXISTING,EXACT,ruas_141,Jl. Hamayung - Ds. Hakurung Dalam,1,exact_normalized,0.4486,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,82,2027,PLANNING,Perencanaan Baru – Ds. Bajayau,0059 – Rekonstruksi Jalan,90000000,,57dc93d2-efd4-4b84-9fbb-5dce05e8750c,EXISTING,EXACT,ruas_135,Jl. Baru - Ds. Bajayau,1,exact_normalized,0.5,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,83,2027,PLANNING,Perencanaan YONIF TP 829 / BUMI   ANTALUDIN,0059 – Rekonstruksi Jalan,60000000,,a61f1a9b-65a4-4877-aa3b-5dda3b42d539,EXISTING,UNMATCHED,,,,,0.1697,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Tidak ada kandidat jalan dengan skor minimal 0.70.",AVAILABLE
REKONSILIASI_APBDP_2026,84,2027,PLANNING,Long Segment Sp.4 Baru/Tampang –   Sp. Bilui Pamujaan + Sp. Mesjid Sirih – Sarang Nyamuk – Asam Tamiyang,0059 – Rekonstruksi Jalan,100000000,,db3d7451-c728-4cb6-940a-7905e0ec2bfe,EXISTING,REVIEW,,,,,0.86,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket mengindikasikan lebih dari satu ruas; tidak memilih satu ruas secara otomatis.",AVAILABLE
REKONSILIASI_APBDP_2026,85,2027,PLANNING,Long Segment Sp. Mandampa Tel.   Sili-Sili – Sp. Sungai Bungur,0059 – Rekonstruksi Jalan,100000000,,d87554f5-6023-43bc-a0b1-e0277408233f,EXISTING,FUZZY_AUTO,ruas_020,SP. Mandampa Telaga Sili-Sili - SP. Sungai Bungur,0.86,fuzzy_token_edit,0.356,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Token overlap dan normalized edit similarity.",AVAILABLE
REKONSILIASI_APBDP_2026,86,2027,PLANNING,Perencanaan Teknis Usulan Jalan   2027 Tanuhi – Ulang,0059 – Rekonstruksi Jalan,100000000,,4b2b302a-03f5-42d3-95ab-47327f8839a9,EXISTING,EXACT,ruas_249,Tanuhi - Ulang,0.98,strong_containment,0.36,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama ruas termuat lengkap pada nama paket/lokasi.",AVAILABLE
REKONSILIASI_APBDP_2026,87,2027,PLANNING,Perencanaan Teknis Usulan Jalan   2027 Loksado – Loklahung,0059 – Rekonstruksi Jalan,100000000,,d0f2f0f4-f462-4f19-834e-cac0bf200d4a,EXISTING,EXACT,ruas_156,Loksado - Loklahung,0.98,strong_containment,0.3767,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama ruas termuat lengkap pada nama paket/lokasi.",AVAILABLE
REKONSILIASI_APBDP_2026,88,2027,PLANNING,Perencanaan Teknis Usulan Jalan   2027 Samuda – Bajayau,0059 – Rekonstruksi Jalan,100000000,,be1f01fa-21e2-4421-a9d1-6452ea3bd3a1,EXISTING,EXACT,ruas_251,Samuda - Bajayau,0.98,strong_containment,0.39,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama ruas termuat lengkap pada nama paket/lokasi.",AVAILABLE
REKONSILIASI_APBDP_2026,92,2026,PHYSICAL,Pemeliharaan Rutin Jembatan,0067 – Pemeliharaan Rutin   Jembatan,2106495000,1e1140ed-9778-401d-be8a-7fea1a1519a4,,REVIEW,SKIPPED_NON_ROAD,,,,,,"Existing ID dari workbook tidak ditemukan dan tidak ada satu kandidat pengganti yang aman.; Paket jembatan diarahkan ke layer jembatan, bukan polyline jalan.",AVAILABLE
REKONSILIASI_APBDP_2026,93,2026,PHYSICAL,Pemeliharaan Rutin Jembatan,0067 – Pemeliharaan Rutin   Jembatan,1341341440,,9400395c-3f8f-4ff2-8864-23699852bdb2,EXISTING,SKIPPED_NON_ROAD,,,,,,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Paket jembatan diarahkan ke layer jembatan, bukan polyline jalan.",AVAILABLE
REKONSILIASI_APBDP_2026,94,2026,PHYSICAL,Pembangunan Jembatan Bubuih Kec.   Loksado,0069 – Pembangunan Jembatan,6003275650,7ec3dbe5-1620-4850-82ce-83d1ba436473,,REVIEW,SKIPPED_NON_ROAD,,,,,,"Existing ID dari workbook tidak ditemukan dan tidak ada satu kandidat pengganti yang aman.; Paket jembatan diarahkan ke layer jembatan, bukan polyline jalan.",AVAILABLE
REKONSILIASI_APBDP_2026,95,2027,PLANNING,Perencanaan Pembangunan Jembatan   Habirau – Tambangan,0069 – Pembangunan Jembatan,100000000,,d5b8bbed-c931-4613-b586-ff888aebeb04,EXISTING,SKIPPED_NON_ROAD,,,,,,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Paket jembatan diarahkan ke layer jembatan, bukan polyline jalan.",AVAILABLE
REKONSILIASI_APBDP_2026,96,2027,PLANNING,Penyelidikan Tanah untuk   Pekerjaan Jembatan,0069 – Pembangunan Jembatan,500000000,,f21a1664-9dcc-4f32-8e13-4494548488fb,EXISTING,SKIPPED_NON_ROAD,,,,,,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Paket jembatan diarahkan ke layer jembatan, bukan polyline jalan.",AVAILABLE
REKONSILIASI_APBDP_2026,97,2027,PLANNING,Penyusunan Dokumen UKL-UPL   Pembangunan Jembatan Habirau – Tambangan,0069 – Pembangunan Jembatan,100000000,,fc125e5e-4d6a-4340-b64b-a2964309bfbb,EXISTING,SKIPPED_NON_ROAD,,,,,,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Paket jembatan diarahkan ke layer jembatan, bukan polyline jalan.",AVAILABLE
REKONSILIASI_APBDP_2026,98,2027,PLANNING,Studi Kelayakan Pembangunan   Jembatan Habirau – Tambangan,0069 – Pembangunan Jembatan,100000000,,a0ccfebf-1486-4c40-b4b3-bff705d6b3d3,EXISTING,SKIPPED_NON_ROAD,,,,,,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Paket jembatan diarahkan ke layer jembatan, bukan polyline jalan.",AVAILABLE
REKONSILIASI_APBDP_2026,99,2027,PLANNING,Appraisal Objek Pengadaan Tanah   Pembangunan Jembatan Habirau – Tambangan,0069 – Pembangunan Jembatan,80000000,,bf665262-b56a-40e1-9e52-46970639b383,EXISTING,SKIPPED_NON_ROAD,,,,,,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Paket jembatan diarahkan ke layer jembatan, bukan polyline jalan.",AVAILABLE
REKONSILIASI_APBDP_2026,101,2026,PHYSICAL,Rehabilitasi Ruas Jalan Bakarung   – Tabihi – Karang Jawa Kec. Padang Batung,0055 – Rehabilitasi Jalan,4886530000,7a462d5e-89f8-442c-9303-43af73759a37,,REVIEW,EXACT,ruas_102,Bakarung - Tabihi -Karang Jawa,1,exact_normalized,0.7098,Existing ID dari workbook tidak ditemukan dan tidak ada satu kandidat pengganti yang aman.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.,AVAILABLE
REKONSILIASI_APBDP_2026,102,2026,PHYSICAL,Rehabilitasi Ruas Jalan Sungai   Raya Selatan – Malutu – Goa Berangin Kec. Sungai Raya,0055 – Rehabilitasi Jalan,4896448000,9926ad41-26a9-4392-a649-73c857793bde,,REVIEW,EXACT,ruas_009,Sungai Raya Selatan - Malutu - Goa Berangin,1,exact_normalized,0.5733,Existing ID dari workbook tidak ditemukan dan tidak ada satu kandidat pengganti yang aman.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.,AVAILABLE
REKONSILIASI_APBDP_2026,103,2026,PHYSICAL,Rehabilitasi Jl. Pangeran   Antasari – SP. Loklua Kec. Kandangan,0055 – Rehabilitasi Jalan,3355518000,22e381e1-9a8e-4e8c-99d6-68aad4d8fe30,,REVIEW,EXACT,ruas_097,Jl. Pangeran Antasari - SP. Loklua,1,exact_normalized,0.3049,Existing ID dari workbook tidak ditemukan dan tidak ada satu kandidat pengganti yang aman.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.,AVAILABLE
REKONSILIASI_APBDP_2026,104,2026,PHYSICAL,Rehabilitasi Ruas Jalan Menuju   Stadion 2 Desember Kec. Kandangan,0055 – Rehabilitasi Jalan,3547203000,a9513cf4-5633-4170-a70d-145a18cc181c,,REVIEW,EXACT,ruas_302,Jl. Menuju Stadion 2 Desember,1,exact_normalized,0.2967,Existing ID dari workbook tidak ditemukan dan tidak ada satu kandidat pengganti yang aman.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.,AVAILABLE
REKONSILIASI_APBDP_2026,105,2026,PHYSICAL,Rehabilitasi Ruas Jalan   Angkinang Selatan – Tawia – Wawaran Kec. Angkinang,0055 – Rehabilitasi Jalan,3502895000,5a8059bf-8b6d-4783-b5d7-ca241c60b980,,REVIEW,EXACT,ruas_106,Angkinang Selatan - Tawia - Wawaran,1,exact_normalized,0.3901,Existing ID dari workbook tidak ditemukan dan tidak ada satu kandidat pengganti yang aman.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.,AVAILABLE
REKONSILIASI_APBDP_2026,106,2026,PHYSICAL,Rehabilitasi Ruas Jalan   Pembangunan – Ds. Sungai Raya Utara Kec. Sungai Raya,0055 – Rehabilitasi Jalan,1475663000,,a2c95b4b-6886-49fc-8489-8a6288fb1dc4,EXISTING,EXACT,ruas_322,Jl. Pembangunan - Ds. Sungai Raya Utara,1,exact_normalized,0.6112,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,107,2026,PHYSICAL,Rehabilitasi Ruas Jalan   Tanjungan – Sp. Sakijang Kec. Sungai Raya,0055 – Rehabilitasi Jalan,1929945000,,f99a6ede-3d29-4608-be18-a88e13271c76,EXISTING,REVIEW,,,,,0.3481,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Skor berada pada rentang review.",AVAILABLE
REKONSILIASI_APBDP_2026,108,2026,PHYSICAL,Rehabilitasi Ruas Jalan Bangga   TMMD Kec. Sungai Raya,0055 – Rehabilitasi Jalan,1637765000,,31c6ca7d-217d-41e1-a4ba-227e04b29585,EXISTING,EXACT,ruas_216,Jl. Bangga TMMD,1,exact_normalized,0.306,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,109,2026,PHYSICAL,Rehabilitasi Ruas Jalan Karang   Intan – Tanah Bangkang Kec. Sungai Raya,0055 – Rehabilitasi Jalan,2327000000,,a3ab6575-0abd-4f39-8d41-d5b3f6fe1241,EXISTING,EXACT,ruas_155,Jl. Karang Intan - Tanah Bangkang,1,exact_normalized,0.6051,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,110,2026,PHYSICAL,Rehabilitasi Ruas Jalan Padang   Haur – Ds. Wasah Tengah Kec. Simpur,0055 – Rehabilitasi Jalan,2999035000,,438917b3-b054-4977-a468-8be2ee1ffda5,EXISTING,EXACT,ruas_340,Jl. Padang Haur - Ds. Wasah Tengah,1,exact_normalized,0.5918,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,111,2026,PHYSICAL,Rehabilitasi Ruas Jalan Sarang   Halang Padang – Sp. Batang Kulur Kec. Sungai Raya,0055 – Rehabilitasi Jalan,2368800000,,47891daf-9771-4278-a94c-ffb949112b23,EXISTING,EXACT,ruas_050,Sarang Halang Padang - SP Batang Kulur,1,exact_normalized,0.4981,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,112,2026,PHYSICAL,Rehabilitasi Ruas Jalan Hamalau   – Telaga Bidadari – Wasah Hilir Kec. Sungai Raya,0055 – Rehabilitasi Jalan,6109721229,,779b66c1-7b05-4086-a257-1b0116937bc7,EXISTING,EXACT,ruas_062,Hamalau - Telaga Bidadari - Wasah Hilir,1,exact_normalized,0.5205,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,113,2026,PHYSICAL,Rehabilitasi Ruas Jalan Bakarung   – Rantauan Kec. Angkinang,0055 – Rehabilitasi Jalan,3800618000,,8b001371-5304-447a-b2b5-7251d2f22640,EXISTING,EXACT,ruas_247,Bakarung - Rantauan,1,exact_normalized,0.3547,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,114,2027,PLANNING,Perencanaan Jl. Aluh Idut dan   Jl. Teluk Mesjid – SP.4 Muara Banta Kec. Kandangan,0055 – Rehabilitasi Jalan,90000000,,8350fff2-d6b2-4949-aaf3-3ae4d49023c5,EXISTING,REVIEW,,,,,0.98,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket mengindikasikan lebih dari satu ruas; tidak memilih satu ruas secara otomatis.",AVAILABLE
REKONSILIASI_APBDP_2026,115,2027,PLANNING,Perencanaan Ruas Jalan KS. Tubun   Kec. Kandangan,0055 – Rehabilitasi Jalan,80000000,,9d698e23-fd5a-49b3-95f3-1ff062413761,EXISTING,EXACT,ruas_168,Jl. KS. Tubun,1,exact_normalized,0.0727,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,116,2027,PLANNING,Perencanaan Ruas Jalan Amawang   Muka – Getek Kec. Kandangan,0055 – Rehabilitasi Jalan,80000000,,7a24824b-18a5-4646-9d29-31137124eab0,EXISTING,EXACT,ruas_157,Amawang Muka - Getek,1,exact_normalized,0.435,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,117,2027,PLANNING,Perencanaan Ruas Jalan Taal   Jarau – Simpang Baru/Tampang Kec. Sungai Raya,0055 – Rehabilitasi Jalan,90000000,,9de8d812-9b60-4788-a4d9-ddaaa1c77631,EXISTING,EXACT,ruas_010,Taal Jarau - SP. Baru/Tampang,1,exact_normalized,0.4561,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,118,2027,PLANNING,Perencanaan Ruas Jalan Karasikan   – Sarang Halang Kec. Sungai Raya,0055 – Rehabilitasi Jalan,80000000,,f5fb5ad3-ad18-4212-b62f-bcec468c2b3d,EXISTING,EXACT,ruas_079,Karasikan - Sarang Halang,1,exact_normalized,0.5107,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,119,2027,PLANNING,Perencanaan Ruas Jalan Hamalau –   Anjiran (Jl. Murni) Kec. Sungai Raya,0055 – Rehabilitasi Jalan,80000000,,6d33b85d-5130-4063-9911-64d5a677b3a1,EXISTING,EXACT,ruas_045,Hamalau - Anjiran,0.98,strong_containment,0.438,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama ruas termuat lengkap pada nama paket/lokasi.",AVAILABLE
REKONSILIASI_APBDP_2026,120,2027,PLANNING,Perencanaan Ruas Jalan Tajun –   Sp.3 Muara Paring Agung Kec. Sungai Raya,0055 – Rehabilitasi Jalan,100000000,,6d958baa-6a67-47e8-b225-6b86bfe74e92,EXISTING,EXACT,ruas_052,Tajun - SP.3 Muara Paring Agung,1,exact_normalized,0.86,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,121,2027,PLANNING,Perencanaan Mangunang – Ds.   Sungai Raya Utara dan Sungai Raya Utara – Teluk Pinang,0055 – Rehabilitasi Jalan,60000000,,802c77d2-efc7-48f6-8113-b2a7791ddaf9,EXISTING,REVIEW,,,,,0.98,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket mengindikasikan lebih dari satu ruas; tidak memilih satu ruas secara otomatis.",AVAILABLE
REKONSILIASI_APBDP_2026,122,2027,PLANNING,Perencanaan Sungai Raya Selatan   – Sarang Halang (Lanjutan),0055 – Rehabilitasi Jalan,80000000,,4fde94c6-38af-4a3a-842e-98de9fa70bcf,EXISTING,EXACT,ruas_046,Sungai Raya Selatan - Sarang Halang,1,exact_normalized,0.6107,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,123,2027,PLANNING,Perencanaan Padang Batung – Batu   Laki – Malilingin,0055 – Rehabilitasi Jalan,90000000,,4c3194df-b8c4-4990-85b1-9b5c9f213a2f,EXISTING,EXACT,ruas_332,Padang Batung - Batu Laki - Malilingin,1,exact_normalized,0.3883,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,124,2027,PLANNING,Perencanaan Telaga Langsat –   Pakuan Timur,0055 – Rehabilitasi Jalan,80000000,,edcd5a8c-ebf6-4d96-9419-36105a977c4a,EXISTING,EXACT,ruas_140,Telaga Langsat - Pakuan Timur,1,exact_normalized,0.5016,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,125,2027,PLANNING,Perencanaan Mawangi – Bukuanin –   Telaga Langsat,0055 – Rehabilitasi Jalan,90000000,,cfc5971b-f6cb-4bf2-b9b8-263a37af4a1c,EXISTING,EXACT,ruas_154,Mawangi - Bukuanin - Telaga Langsat,1,exact_normalized,0.579,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.",AVAILABLE
REKONSILIASI_APBDP_2026,126,2027,PLANNING,Perencanaan Pakan Dalam –   Kaminting Batu,0055 – Rehabilitasi Jalan,80000000,,cbcf105f-4697-449a-9d24-dc233d8fc667,EXISTING,REVIEW,,,,,0.5533,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Skor berada pada rentang review.",AVAILABLE
REKONSILIASI_APBDP_2026,127,2027,PLANNING,Studi Kelayakan Pekerjaan Jalan   Lingkar Loksado,0055 – Rehabilitasi Jalan,100000000,,2e5cd452-6fe7-4e54-8d42-56538638b495,EXISTING,SKIPPED_NON_ROAD,,,,,,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Paket bersifat studi/dokumen umum dan tidak memiliki identitas ruas yang aman.",AVAILABLE
REKONSILIASI_APBDP_2026,128,2027,PLANNING,Penyusunan Dokumen Lingkungan   Hidup Jalan Lingkar Loksado,0055 – Rehabilitasi Jalan,100000000,,d7336a9c-84cf-48b8-8e12-0d6c00b8057b,EXISTING,UNMATCHED,,,,,0.3321,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Tidak ada kandidat jalan dengan skor minimal 0.70.",AVAILABLE
REKONSILIASI_APBDP_2026,129,2027,PLANNING,Perencanaan Jalan Lingkar   Loksado,0055 – Rehabilitasi Jalan,100000000,,cdc751c6-8537-4feb-a500-4948308ff1a6,EXISTING,UNMATCHED,,,,,0.3853,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Tidak ada kandidat jalan dengan skor minimal 0.70.",AVAILABLE
REKONSILIASI_APBDP_2026,130,2027,PLANNING,Perencanaan Sirkuit Grasstrack   Desa Paharuangan Kec. Sungai Raya,0055 – Rehabilitasi Jalan,60000000,,ae4ccf2a-c3de-4fd4-847e-594e3573b3e5,EXISTING,UNMATCHED,,,,,0.2174,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Tidak ada kandidat jalan dengan skor minimal 0.70.",AVAILABLE
REKONSILIASI_APBDP_2026,131,2027,PLANNING,Penyusunan Dokumen Lingkungan   Hidup Kegiatan Inpres Jalan Daerah,0055 – Rehabilitasi Jalan,100000000,,84699866-fd0f-4925-bf41-c44650ddfd36,EXISTING,UNMATCHED,,,,,0.0655,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Tidak ada kandidat jalan dengan skor minimal 0.70.",AVAILABLE
REKONSILIASI_APBDP_2026,132,2027,PLANNING,Penyusunan Dokumen Leger Jalan   Wilayah Kota Kandangan,0055 – Rehabilitasi Jalan,100000000,,0acd57b7-2b03-4e30-92f8-e0876f945b5e,EXISTING,UNMATCHED,,,,,0.1768,"Kandidat existing cocok pada tahun, nama, sub kegiatan, dan pagu efektif.; Tidak ada kandidat jalan dengan skor minimal 0.70.",AVAILABLE
REKONSILIASI_APBDP_2026,134,2026,PHYSICAL,Pelebaran Ruas Jalan Taminung   Kec. Sungai Raya (Lanjutan),0068 – Pelebaran Jalan Menuju   Standar,196850000,26aceac8-31a4-4e65-b2eb-18d3cb30b114,,REVIEW,EXACT,ruas_037,Jl. Taminung,0.98,strong_containment,0.5866,Existing ID dari workbook tidak ditemukan dan tidak ada satu kandidat pengganti yang aman.; Nama ruas termuat lengkap pada nama paket/lokasi.,AVAILABLE
REKONSILIASI_APBDP_2026,135,2026,PHYSICAL,Pelebaran Ruas Jalan Telaga   Langsat – Pakuan Timur Kec. Telaga Langsat,0068 – Pelebaran Jalan Menuju   Standar,196850000,e30a3aad-2398-442d-8dcc-100aafc39eaa,,REVIEW,EXACT,ruas_140,Telaga Langsat - Pakuan Timur,1,exact_normalized,0.5016,Existing ID dari workbook tidak ditemukan dan tidak ada satu kandidat pengganti yang aman.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.,AVAILABLE
REKONSILIASI_APBDP_2026,136,2026,PHYSICAL,Pelebaran Ruas Jalan Halayung –   Hantarukung Kec. Simpur,0068 – Pelebaran Jalan Menuju   Standar,196850000,5f42952d-d6c4-466e-82a3-355e846d5662,,REVIEW,EXACT,ruas_094,Jl. Halayung - Hantarukung,1,exact_normalized,0.1273,Existing ID dari workbook tidak ditemukan dan tidak ada satu kandidat pengganti yang aman.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.,AVAILABLE
REKONSILIASI_APBDP_2026,137,2026,PHYSICAL,Pelebaran Ruas Jalan Ambarai –   Madang Kec. Padang Batung,0068 – Pelebaran Jalan Menuju   Standar,196799600,174b9700-b1a7-411d-9512-35608abe9b0c,,REVIEW,EXACT,ruas_159,Ambarai - Madang,1,exact_normalized,0.5029,Existing ID dari workbook tidak ditemukan dan tidak ada satu kandidat pengganti yang aman.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.,AVAILABLE
REKONSILIASI_APBDP_2026,138,2026,PHYSICAL,Pelebaran Ruas Jalan Tanjungan –   Sp. 10 Batang Kulur – Sungai Kali Kec. Sungai Raya,0068 – Pelebaran Jalan Menuju   Standar,2364480000,48afbed8-9363-4389-97f4-a5f8b67af73c,,REVIEW,EXACT,ruas_059,Tanjungan - SP.10 Batang Kulur - Sungai Kali,1,exact_normalized,0.4898,Existing ID dari workbook tidak ditemukan dan tidak ada satu kandidat pengganti yang aman.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.,AVAILABLE
REKONSILIASI_APBDP_2026,139,2026,PHYSICAL,Pelebaran Ruas Jalan Taal Jarau   – Simpang Baru/Tampang Kec. Sungai Raya,0068 – Pelebaran Jalan Menuju   Standar,2663478000,df6aaebe-754c-44d8-ae82-ca4cf2f157c6,,REVIEW,EXACT,ruas_010,Taal Jarau - SP. Baru/Tampang,1,exact_normalized,0.4561,Existing ID dari workbook tidak ditemukan dan tidak ada satu kandidat pengganti yang aman.; Nama paket/lokasi dan nama ruas sama setelah normalisasi.,AVAILABLE
